anio;num_mes;departamento;provincia;distrito;sector;area;categoria;descripcion;cantidad;fecha_data;;;;;;
2021;09;Lambayeque;Chiclayo;Chongoyape;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);6;27/06/2025;;;;;;
2021;10;Lambayeque;Chiclayo;Chongoyape;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);8;27/06/2025;;;;;;
2021;11;Lambayeque;Chiclayo;Chongoyape;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2021;12;Lambayeque;Chiclayo;Chongoyape;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2021;01;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;02;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;03;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;04;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;05;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);6;27/06/2025;;;;;;
2021;06;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);2;27/06/2025;;;;;;
2021;07;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);1;27/06/2025;;;;;;
2021;08;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;09;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);4;27/06/2025;;;;;;
2021;10;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);3;27/06/2025;;;;;;
2021;11;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2021;12;Lambayeque;Chiclayo;Eten;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2021;01;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);54;27/06/2025;;;;;;
2021;02;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);48;27/06/2025;;;;;;
2021;03;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);63;27/06/2025;;;;;;
2021;04;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);83;27/06/2025;;;;;;
2021;05;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);84;27/06/2025;;;;;;
2021;06;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);83;27/06/2025;;;;;;
2021;07;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);61;27/06/2025;;;;;;
2021;08;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);83;27/06/2025;;;;;;
2021;09;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);62;27/06/2025;;;;;;
2021;10;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);64;27/06/2025;;;;;;
2021;11;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);43;27/06/2025;;;;;;
2021;12;Lambayeque;Chiclayo;JLO;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);53;27/06/2025;;;;;;
2021;01;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2021;02;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);12;27/06/2025;;;;;;
2021;03;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);24;27/06/2025;;;;;;
2021;04;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);26;27/06/2025;;;;;;
2021;05;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);36;27/06/2025;;;;;;
2021;06;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);24;27/06/2025;;;;;;
2021;07;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);28;27/06/2025;;;;;;
2021;08;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);20;27/06/2025;;;;;;
2021;09;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);28;27/06/2025;;;;;;
2021;10;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);32;27/06/2025;;;;;;
2021;11;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);30;27/06/2025;;;;;;
2021;12;Lambayeque;Chiclayo;Monsefu;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);24;27/06/2025;;;;;;
2021;01;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);1;27/06/2025;;;;;;
2021;02;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);3;27/06/2025;;;;;;
2021;03;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);7;27/06/2025;;;;;;
2021;04;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2021;05;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2021;06;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);2;27/06/2025;;;;;;
2021;07;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);3;27/06/2025;;;;;;
2021;08;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);7;27/06/2025;;;;;;
2021;09;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);4;27/06/2025;;;;;;
2021;10;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2021;11;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2021;12;Lambayeque;Chiclayo;Oyotun;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);3;27/06/2025;;;;;;
2021;01;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);4;27/06/2025;;;;;;
2021;02;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);1;27/06/2025;;;;;;
2021;03;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;04;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);2;27/06/2025;;;;;;
2021;05;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);4;27/06/2025;;;;;;
2021;06;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);1;27/06/2025;;;;;;
2021;07;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);2;27/06/2025;;;;;;
2021;08;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);2;27/06/2025;;;;;;
2021;09;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;10;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;11;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);1;27/06/2025;;;;;;
2021;12;Lambayeque;Ferreniafe;Caniaris;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);0;27/06/2025;;;;;;
2021;01;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2021;02;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);11;27/06/2025;;;;;;
2021;03;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);18;27/06/2025;;;;;;
2021;04;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);8;27/06/2025;;;;;;
2021;05;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);11;27/06/2025;;;;;;
2021;06;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);13;27/06/2025;;;;;;
2021;07;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);30;27/06/2025;;;;;;
2021;08;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);28;27/06/2025;;;;;;
2021;09;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2021;10;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2021;11;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);26;27/06/2025;;;;;;
2021;12;Lambayeque;Ferreniafe;Incahuasi;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);20;27/06/2025;;;;;;
2021;01;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2021;02;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2021;03;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2021;04;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);20;27/06/2025;;;;;;
2021;05;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);26;27/06/2025;;;;;;
2021;06;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2021;07;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);28;27/06/2025;;;;;;
2021;08;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);20;27/06/2025;;;;;;
2021;09;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);19;27/06/2025;;;;;;
2021;10;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);19;27/06/2025;;;;;;
2021;11;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);18;27/06/2025;;;;;;
2021;12;Lambayeque;Lambayeque;Illimo;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);18;27/06/2025;;;;;;
2021;01;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);14;27/06/2025;;;;;;
2021;02;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2021;03;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);12;27/06/2025;;;;;;
2021;04;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);24;27/06/2025;;;;;;
2021;05;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);11;27/06/2025;;;;;;
2021;06;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2021;07;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);19;27/06/2025;;;;;;
2021;08;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);19;27/06/2025;;;;;;
2021;09;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2021;10;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);16;27/06/2025;;;;;;
2021;11;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);14;27/06/2025;;;;;;
2021;12;Lambayeque;Lambayeque;Jayanca;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);18;27/06/2025;;;;;;
2021;01;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2021;02;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);33;27/06/2025;;;;;;
2021;03;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);38;27/06/2025;;;;;;
2021;04;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);37;27/06/2025;;;;;;
2021;05;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);43;27/06/2025;;;;;;
2021;06;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);48;27/06/2025;;;;;;
2021;07;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);41;27/06/2025;;;;;;
2021;08;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);41;27/06/2025;;;;;;
2021;09;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);39;27/06/2025;;;;;;
2021;10;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);35;27/06/2025;;;;;;
2021;11;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);24;27/06/2025;;;;;;
2021;12;Lambayeque;Lambayeque;Morrope;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);22;27/06/2025;;;;;;
2021;01;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);28;27/06/2025;;;;;;
2021;02;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);22;27/06/2025;;;;;;
2021;03;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);29;27/06/2025;;;;;;
2021;04;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);27;27/06/2025;;;;;;
2021;05;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);23;27/06/2025;;;;;;
2021;06;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);26;27/06/2025;;;;;;
2021;07;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);36;27/06/2025;;;;;;
2021;08;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);27;27/06/2025;;;;;;
2021;09;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);29;27/06/2025;;;;;;
2021;10;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2021;11;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);24;27/06/2025;;;;;;
2021;12;Lambayeque;Lambayeque;Motupe;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);17;27/06/2025;;;;;;
2021;01;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);4;27/06/2025;;;;;;
2021;02;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);12;27/06/2025;;;;;;
2021;03;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);8;27/06/2025;;;;;;
2021;04;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);11;27/06/2025;;;;;;
2021;05;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);3;27/06/2025;;;;;;
2021;06;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);8;27/06/2025;;;;;;
2021;07;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);4;27/06/2025;;;;;;
2021;08;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);6;27/06/2025;;;;;;
2021;09;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);3;27/06/2025;;;;;;
2021;10;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);8;27/06/2025;;;;;;
2021;11;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);7;27/06/2025;;;;;;
2021;12;Lambayeque;Lambayeque;Salas;MINSA;rural;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);6;27/06/2025;;;;;;
2021;01;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;18;27/06/2025;;;;;;
2021;02;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;8;27/06/2025;;;;;;
2021;03;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;18;27/06/2025;;;;;;
2021;04;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;21;27/06/2025;;;;;;
2021;05;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;18;27/06/2025;;;;;;
2021;06;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;11;27/06/2025;;;;;;
2021;07;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;16;27/06/2025;;;;;;
2021;08;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;15;27/06/2025;;;;;;
2021;09;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;13;27/06/2025;;;;;;
2021;10;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;6;27/06/2025;;;;;;
2021;11;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;18;27/06/2025;;;;;;
2021;12;Lambayeque;Chiclayo;Reque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;18;27/06/2025;;;;;;
2021;01;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;22;27/06/2025;;;;;;
2021;02;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;23;27/06/2025;;;;;;
2021;03;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;33;27/06/2025;;;;;;
2021;04;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;17;27/06/2025;;;;;;
2021;05;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;36;27/06/2025;;;;;;
2021;06;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;42;27/06/2025;;;;;;
2021;07;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;36;27/06/2025;;;;;;
2021;08;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;37;27/06/2025;;;;;;
2021;09;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;25;27/06/2025;;;;;;
2021;10;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;33;27/06/2025;;;;;;
2021;11;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;24;27/06/2025;;;;;;
2021;12;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;29;27/06/2025;;;;;;
2021;01;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;37;27/06/2025;;;;;;
2021;02;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;31;27/06/2025;;;;;;
2021;03;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;36;27/06/2025;;;;;;
2021;04;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;47;27/06/2025;;;;;;
2021;05;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;63;27/06/2025;;;;;;
2021;06;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;51;27/06/2025;;;;;;
2021;07;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;63;27/06/2025;;;;;;
2021;08;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;56;27/06/2025;;;;;;
2021;09;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;72;27/06/2025;;;;;;
2021;10;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;55;27/06/2025;;;;;;
2021;11;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;53;27/06/2025;;;;;;
2021;12;Lambayeque;Lambayeque;Olmos;MINSA;rural;I-4;Establecimiento tipo I con capacidad resolutiva ampliada;67;27/06/2025;;;;;;
2021;01;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);182;27/06/2025;;;;;;
2021;02;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);210;27/06/2025;;;;;;
2021;03;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);254;27/06/2025;;;;;;
2021;04;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);250;27/06/2025;;;;;;
2021;05;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);228;27/06/2025;;;;;;
2021;06;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);262;27/06/2025;;;;;;
2021;07;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);305;27/06/2025;;;;;;
2021;08;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);299;27/06/2025;;;;;;
